Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
97,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16549.50,16530.00,2/11/2021 9:37:00 AM,2/11/2021 9:52:00 AM,FileLong,Stop loss,($39.00),$493.50,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$56.00,$95.00,16,
98,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16560.50,16530.00,2/11/2021 9:47:00 AM,2/11/2021 9:52:00 AM,FileLong,Stop loss,($61.00),$432.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.00,$30.00,$91.00,6,
99,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16580.00,16552.00,2/11/2021 10:52:00 AM,2/11/2021 11:57:00 AM,FileLong,Stop loss,($56.00),$376.50,$0.00,$0.00,$0.00,$0.00,$0.00,$95.00,$5.50,$61.50,66,
100,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16555.00,16552.00,2/11/2021 11:07:00 AM,2/11/2021 11:57:00 AM,FileLong,Stop loss,($6.00),$370.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$50.50,$56.50,51,
101,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16571.25,16552.00,2/11/2021 11:37:00 AM,2/11/2021 11:57:00 AM,FileLong,Stop loss,($38.50),$332.00,$0.00,$0.00,$0.00,$0.00,$0.00,$38.50,$18.00,$56.50,21,
102,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16587.25,16637.25,2/12/2021 11:32:00 AM,2/12/2021 3:56:00 PM,FileLong,TimeExitLong,$100.00,$432.00,$0.00,$0.00,$0.00,$0.00,$0.00,$78.00,$115.50,$15.50,265,
103,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16590.50,16637.25,2/12/2021 3:32:00 PM,2/12/2021 3:56:00 PM,FileLong,TimeExitLong,$93.50,$525.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$109.00,$15.50,25,
104,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16621.25,16637.25,2/12/2021 3:51:00 PM,2/12/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$32.00,$557.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.50,$15.50,6,
105,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16681.25,16708.50,2/15/2021 3:12:00 AM,2/15/2021 12:46:00 PM,FileLong,Stop loss,$54.50,$612.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$67.00,$12.50,575,
106,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16682.50,16708.50,2/15/2021 4:21:00 AM,2/15/2021 12:46:00 PM,ScaleInLong,Stop loss,$52.00,$664.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.00,$64.50,$12.50,506,
107,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16684.50,16708.50,2/15/2021 6:31:00 AM,2/15/2021 12:46:00 PM,ScaleInLong,Stop loss,$48.00,$712.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$60.50,$12.50,376,
108,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16683.75,16708.50,2/15/2021 7:36:00 AM,2/15/2021 12:46:00 PM,ScaleInLong,Stop loss,$49.50,$761.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.50,$62.00,$12.50,311,
109,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16683.00,16708.50,2/15/2021 8:36:00 AM,2/15/2021 12:46:00 PM,ScaleInLong,Stop loss,$51.00,$812.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$63.50,$12.50,251,
110,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16697.25,16675.00,2/16/2021 9:47:00 AM,2/16/2021 10:54:00 AM,FileLong,Stop loss,($44.50),$768.00,$0.00,$0.00,$0.00,$0.00,$0.00,$76.00,$34.00,$78.50,68,
111,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16702.75,16675.00,2/16/2021 10:31:00 AM,2/16/2021 10:54:00 AM,ScaleInLong,Stop loss,($55.50),$712.50,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$23.00,$78.50,24,
112,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16575.75,16525.75,2/17/2021 7:22:00 AM,2/17/2021 8:52:00 AM,FileLong,Stop loss,($100.00),$612.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$45.00,$145.00,91,
113,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15906.25,16024.75,2/24/2021 10:42:00 AM,2/24/2021 11:26:00 AM,FileLong,Profit target,$237.00,$849.50,$0.00,$0.00,$0.00,$0.00,$0.00,$54.00,$237.00,$0.00,45,
114,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15956.50,16024.75,2/24/2021 11:06:00 AM,2/24/2021 11:26:00 AM,ScaleInLong,Profit target,$136.50,$986.00,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$136.50,$0.00,21,
115,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16011.75,16024.75,2/24/2021 11:26:00 AM,2/24/2021 11:26:00 AM,ScaleInLong,Profit target,$26.00,$1012.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$26.00,$0.00,1,
116,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16101.00,16051.00,2/24/2021 1:37:00 PM,2/24/2021 2:15:00 PM,FileLong,Stop loss,($100.00),$912.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$9.50,$109.50,39,
117,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16111.75,16131.75,2/24/2021 3:32:00 PM,2/24/2021 3:56:00 PM,FileLong,TimeExitLong,$40.00,$952.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$54.00,$14.00,25,
118,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15843.25,15856.75,2/26/2021 11:37:00 AM,2/26/2021 12:41:00 PM,FileLong,Stop loss,$27.00,$979.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.00,$170.50,$143.50,65,
119,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15920.25,15856.75,2/26/2021 12:21:00 PM,2/26/2021 12:41:00 PM,ScaleInLong,Stop loss,($127.00),$852.00,$0.00,$0.00,$0.00,$0.00,$0.00,$127.00,$8.50,$135.50,21,
120,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15923.25,16018.50,3/1/2021 10:02:00 AM,3/1/2021 10:59:00 AM,FileLong,Stop loss,$190.50,$1042.50,$0.00,$0.00,$0.00,$0.00,$0.00,$27.00,$214.00,$23.50,58,
121,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15981.50,16018.50,3/1/2021 10:32:00 AM,3/1/2021 10:59:00 AM,FileLong,Stop loss,$74.00,$1116.50,$0.00,$0.00,$0.00,$0.00,$0.00,$32.50,$97.50,$23.50,28,
122,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16009.25,16018.50,3/1/2021 10:47:00 AM,3/1/2021 10:59:00 AM,FileLong,Stop loss,$18.50,$1135.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$42.00,$23.50,13,
123,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16052.25,16118.00,3/1/2021 1:52:00 PM,3/1/2021 3:56:00 PM,FileLong,TimeExitLong,$131.50,$1266.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$140.00,$8.50,125,
124,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16082.75,16118.00,3/1/2021 2:16:00 PM,3/1/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$70.50,$1337.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.00,$79.00,$8.50,101,
125,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16059.50,16040.50,3/2/2021 3:22:00 AM,3/2/2021 3:53:00 AM,FileLong,Stop loss,($38.00),$1299.00,$0.00,$0.00,$0.00,$0.00,$0.00,$53.00,$48.50,$86.50,32,
126,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16071.50,16040.50,3/2/2021 3:42:00 AM,3/2/2021 3:53:00 AM,FileLong,Stop loss,($62.00),$1237.00,$0.00,$0.00,$0.00,$0.00,$0.00,$62.00,$5.00,$67.00,12,
127,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16018.25,16103.00,3/2/2021 4:22:00 AM,3/2/2021 7:44:00 AM,FileLong,Stop loss,$169.50,$1406.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.00,$187.00,$17.50,203,
128,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16069.75,16103.00,3/2/2021 5:51:00 AM,3/2/2021 7:44:00 AM,ScaleInLong,Stop loss,$66.50,$1473.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.50,$84.00,$17.50,114,
129,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16083.50,16103.00,3/2/2021 6:56:00 AM,3/2/2021 7:44:00 AM,ScaleInLong,Stop loss,$39.00,$1512.00,$0.00,$0.00,$0.00,$0.00,$0.00,$32.50,$56.50,$17.50,49,
130,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16098.75,16103.00,3/2/2021 7:31:00 AM,3/2/2021 7:44:00 AM,ScaleInLong,Stop loss,$8.50,$1520.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$26.00,$17.50,14,
131,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15582.50,15532.50,3/4/2021 11:07:00 AM,3/4/2021 11:12:00 AM,FileLong,Stop loss,($100.00),$1420.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$28.00,$128.00,6,
132,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15625.00,15575.00,3/4/2021 11:47:00 AM,3/4/2021 11:59:00 AM,FileLong,Stop loss,($100.00),$1320.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$21.50,$121.50,13,
133,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15224.75,15308.50,3/5/2021 4:42:00 AM,3/5/2021 6:42:00 AM,FileLong,Stop loss,$167.50,$1488.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.00,$191.00,$23.50,121,
134,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15258.50,15308.50,3/5/2021 5:51:00 AM,3/5/2021 6:42:00 AM,ScaleInLong,Stop loss,$100.00,$1588.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.50,$123.50,$23.50,52,
135,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15300.75,15308.50,3/5/2021 6:36:00 AM,3/5/2021 6:42:00 AM,ScaleInLong,Stop loss,$15.50,$1603.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.00,$39.00,$23.50,7,
136,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15100.50,15050.50,3/5/2021 11:17:00 AM,3/5/2021 11:29:00 AM,FileLong,Stop loss,($100.00),$1503.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$37.50,$137.50,13,
137,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15480.50,15430.50,3/9/2021 9:37:00 AM,3/9/2021 9:44:00 AM,FileLong,Stop loss,($100.00),$1403.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$21.00,$121.00,8,
138,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15457.50,15573.75,3/9/2021 9:47:00 AM,3/9/2021 10:17:00 AM,FileLong,Stop loss,$232.50,$1636.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.50,$257.00,$24.50,31,
139,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15563.50,15573.75,3/9/2021 10:06:00 AM,3/9/2021 10:17:00 AM,ScaleInLong,Stop loss,$20.50,$1656.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.50,$45.00,$24.50,12,
140,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15552.25,15573.75,3/9/2021 10:12:00 AM,3/9/2021 10:17:00 AM,FileLong,Stop loss,$43.00,$1699.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.00,$54.00,$11.00,6,
141,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15779.00,15762.75,3/10/2021 9:47:00 AM,3/10/2021 9:58:00 AM,FileLong,Stop loss,($32.50),$1667.00,$0.00,$0.00,$0.00,$0.00,$0.00,$68.50,$78.50,$111.00,12,
142,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15796.25,15762.75,3/10/2021 9:57:00 AM,3/10/2021 9:58:00 AM,FileLong,Stop loss,($67.00),$1600.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.00,$37.00,$104.00,2,
143,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15627.00,15577.00,3/10/2021 1:22:00 PM,3/10/2021 1:38:00 PM,FileLong,Stop loss,($100.00),$1500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$66.00,$166.00,17,
144,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15829.25,15779.25,3/11/2021 9:37:00 AM,3/11/2021 9:45:00 AM,FileLong,Stop loss,($100.00),$1400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$20.00,$120.00,9,
145,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15819.50,15769.50,3/11/2021 10:02:00 AM,3/11/2021 10:19:00 AM,FileLong,Stop loss,($100.00),$1300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$48.50,$148.50,18,
146,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15835.00,15911.25,3/11/2021 10:47:00 AM,3/11/2021 11:46:00 AM,FileLong,Stop loss,$152.50,$1452.50,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$181.50,$29.00,60,
147,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15871.50,15911.25,3/11/2021 11:11:00 AM,3/11/2021 11:46:00 AM,ScaleInLong,Stop loss,$79.50,$1532.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.50,$108.50,$29.00,36,
148,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15919.00,15911.25,3/11/2021 11:46:00 AM,3/11/2021 11:46:00 AM,ScaleInLong,Stop loss,($15.50),$1516.50,$0.00,$0.00,$0.00,$0.00,$0.00,$15.50,$0.00,$15.50,1,
149,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15771.25,15769.50,3/15/2021 10:32:00 AM,3/15/2021 11:24:00 AM,FileLong,Stop loss,($3.50),$1513.00,$0.00,$0.00,$0.00,$0.00,$0.00,$48.00,$111.00,$114.50,53,
150,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15817.50,15769.50,3/15/2021 11:11:00 AM,3/15/2021 11:24:00 AM,ScaleInLong,Stop loss,($96.00),$1417.00,$0.00,$0.00,$0.00,$0.00,$0.00,$96.00,$18.50,$114.50,14,
151,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15864.50,15896.75,3/15/2021 2:52:00 PM,3/15/2021 3:56:00 PM,FileLong,TimeExitLong,$64.50,$1481.50,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$69.50,$5.00,65,
152,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15862.00,15896.75,3/15/2021 3:17:00 PM,3/15/2021 3:56:00 PM,FileLong,TimeExitLong,$69.50,$1551.00,$0.00,$0.00,$0.00,$0.00,$0.00,$46.50,$74.50,$5.00,40,
153,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15875.00,15896.75,3/15/2021 3:51:00 PM,3/15/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$43.50,$1594.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.50,$48.50,$5.00,6,
154,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15997.50,16066.25,3/16/2021 9:22:00 AM,3/16/2021 10:01:00 AM,FileLong,Stop loss,$137.50,$1732.00,$0.00,$0.00,$0.00,$0.00,$0.00,$35.00,$159.00,$21.50,40,
155,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16023.75,16066.25,3/16/2021 9:37:00 AM,3/16/2021 10:01:00 AM,FileLong,Stop loss,$85.00,$1817.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.00,$106.50,$21.50,25,
156,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16049.00,16066.25,3/16/2021 9:47:00 AM,3/16/2021 10:01:00 AM,FileLong,Stop loss,$34.50,$1851.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$56.00,$21.50,15,
157,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16114.75,16096.75,3/16/2021 10:32:00 AM,3/16/2021 11:48:00 AM,FileLong,Stop loss,($36.00),$1815.50,$0.00,$0.00,$0.00,$0.00,$0.00,$36.00,$40.50,$76.50,77,
158,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16128.50,16096.75,3/16/2021 11:26:00 AM,3/16/2021 11:48:00 AM,ScaleInLong,Stop loss,($63.50),$1752.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.50,$3.00,$66.50,23,
159,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15854.00,15987.75,3/17/2021 1:32:00 PM,3/17/2021 2:12:00 PM,FileLong,Profit target,$267.50,$2019.50,$0.00,$0.00,$0.00,$0.00,$0.00,$57.50,$267.50,$0.00,41,
160,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15921.50,15987.75,3/17/2021 2:11:00 PM,3/17/2021 2:12:00 PM,ScaleInLong,Profit target,$132.50,$2152.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$132.50,$0.00,2,
161,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16089.00,16039.00,3/17/2021 3:02:00 PM,3/17/2021 3:41:00 PM,FileLong,Stop loss,($100.00),$2052.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$59.50,$159.50,40,
162,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15840.25,15790.25,3/18/2021 12:12:00 PM,3/18/2021 12:47:00 PM,FileLong,Stop loss,($100.00),$1952.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$32.00,$132.00,36,
163,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15610.00,15560.00,3/19/2021 10:02:00 AM,3/19/2021 10:05:00 AM,FileLong,Stop loss,($100.00),$1852.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.50,$100.50,4,
164,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15825.75,15834.75,3/22/2021 9:37:00 AM,3/22/2021 10:14:00 AM,FileLong,Stop loss,$18.00,$1870.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.50,$97.50,$79.50,38,
165,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15807.00,15834.75,3/22/2021 9:42:00 AM,3/22/2021 10:14:00 AM,FileLong,Stop loss,$55.50,$1925.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.00,$135.00,$79.50,33,
166,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15871.50,15834.75,3/22/2021 10:02:00 AM,3/22/2021 10:14:00 AM,FileLong,Stop loss,($73.50),$1852.00,$0.00,$0.00,$0.00,$0.00,$0.00,$73.50,$6.00,$79.50,13,
167,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15862.25,15928.50,3/22/2021 10:22:00 AM,3/22/2021 11:46:00 AM,FileLong,Stop loss,$132.50,$1984.50,$0.00,$0.00,$0.00,$0.00,$0.00,$23.00,$161.50,$29.00,85,
168,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15877.75,15928.50,3/22/2021 10:41:00 AM,3/22/2021 11:46:00 AM,ScaleInLong,Stop loss,$101.50,$2086.00,$0.00,$0.00,$0.00,$0.00,$0.00,$16.50,$130.50,$29.00,66,
169,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16006.00,15956.00,3/23/2021 11:12:00 AM,3/23/2021 11:43:00 AM,FileLong,Stop loss,($100.00),$1986.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$27.50,$127.50,32,
170,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15810.50,15760.50,3/24/2021 10:17:00 AM,3/24/2021 10:19:00 AM,FileLong,Stop loss,($100.00),$1886.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$3.00,$103.00,3,
171,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15862.50,15936.25,3/31/2021 9:47:00 AM,3/31/2021 10:22:00 AM,FileLong,Stop loss,$147.50,$2033.50,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$172.00,$24.50,36,
172,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15881.75,15936.25,3/31/2021 9:52:00 AM,3/31/2021 10:22:00 AM,FileLong,Stop loss,$109.00,$2142.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$133.50,$24.50,31,
173,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15917.25,15936.25,3/31/2021 10:02:00 AM,3/31/2021 10:22:00 AM,FileLong,Stop loss,$38.00,$2180.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.50,$62.50,$24.50,21,
174,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16123.50,16116.50,4/1/2021 9:37:00 AM,4/1/2021 10:05:00 AM,FileLong,Stop loss,($14.00),$2166.50,$0.00,$0.00,$0.00,$0.00,$0.00,$14.00,$52.00,$66.00,29,
175,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16135.25,16116.50,4/1/2021 9:47:00 AM,4/1/2021 10:05:00 AM,FileLong,Stop loss,($37.50),$2129.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$28.50,$66.00,19,
176,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16141.00,16116.50,4/1/2021 9:57:00 AM,4/1/2021 10:05:00 AM,FileLong,Stop loss,($49.00),$2080.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.00,$14.50,$63.50,9,
177,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16154.50,16162.00,4/1/2021 10:12:00 AM,4/1/2021 3:56:00 PM,FileLong,TimeExitLong,$15.00,$2095.00,$0.00,$0.00,$0.00,$0.00,$0.00,$93.50,$29.50,$14.50,345,
178,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16162.00,16191.25,4/1/2021 3:56:00 PM,4/2/2021 1:45:00 AM,ScaleInLong,Stop loss,$58.50,$2153.50,$0.00,$0.00,$0.00,$0.00,$0.00,$17.00,$116.00,$57.50,515,
179,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16192.50,16191.25,4/1/2021 7:46:00 PM,4/2/2021 1:45:00 AM,ScaleInLong,Stop loss,($2.50),$2151.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$55.00,$57.50,360,
180,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16195.25,16191.25,4/1/2021 8:06:00 PM,4/2/2021 1:45:00 AM,ScaleInLong,Stop loss,($8.00),$2143.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$49.50,$57.50,340,
181,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16192.25,16191.25,4/1/2021 10:01:00 PM,4/2/2021 1:45:00 AM,ScaleInLong,Stop loss,($2.00),$2141.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$55.50,$57.50,225,
182,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16214.00,16191.25,4/1/2021 10:41:00 PM,4/2/2021 1:45:00 AM,ScaleInLong,Stop loss,($45.50),$2095.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$10.50,$56.00,185,
183,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16278.00,16353.50,4/5/2021 9:37:00 AM,4/5/2021 10:24:00 AM,FileLong,Stop loss,$151.00,$2246.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.00,$174.50,$23.50,48,
184,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16303.50,16353.50,4/5/2021 9:47:00 AM,4/5/2021 10:24:00 AM,FileLong,Stop loss,$100.00,$2346.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.50,$123.50,$23.50,38,
185,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16338.25,16353.50,4/5/2021 10:11:00 AM,4/5/2021 10:24:00 AM,ScaleInLong,Stop loss,$30.50,$2377.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$54.00,$23.50,14,
186,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16422.25,16448.50,4/5/2021 1:12:00 PM,4/5/2021 3:56:00 PM,FileLong,TimeExitLong,$52.50,$2429.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$80.50,$28.00,165,
187,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16441.50,16448.50,4/5/2021 1:56:00 PM,4/5/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$14.00,$2443.50,$0.00,$0.00,$0.00,$0.00,$0.00,$58.50,$42.00,$28.00,121,
188,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16579.00,16555.25,4/8/2021 9:37:00 AM,4/8/2021 9:49:00 AM,FileLong,Stop loss,($47.50),$2396.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.50,$31.00,$78.50,13,
189,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16581.25,16555.25,4/8/2021 9:47:00 AM,4/8/2021 9:49:00 AM,FileLong,Stop loss,($52.00),$2344.00,$0.00,$0.00,$0.00,$0.00,$0.00,$52.00,$12.50,$64.50,3,
190,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16594.75,16544.75,4/8/2021 10:02:00 AM,4/8/2021 10:13:00 AM,FileLong,Stop loss,($100.00),$2244.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$7.00,$107.00,12,
191,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16588.75,16588.50,4/8/2021 2:27:00 PM,4/8/2021 3:56:00 PM,FileLong,TimeExitLong,($0.50),$2243.50,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$18.50,$19.00,90,
192,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16746.00,16749.00,4/13/2021 9:37:00 AM,4/13/2021 10:24:00 AM,FileLong,Stop loss,$6.00,$2249.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$101.50,$95.50,48,
