Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
97,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15745.50,15840.50,3/15/2021 11:43:00 AM,3/15/2021 3:21:00 PM,FileLong,Stop loss,$570.00,$11991.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$763.50,$193.50,219,
98,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15821.50,15840.50,3/15/2021 1:51:00 PM,3/15/2021 3:21:00 PM,ScaleInLong,Stop loss,$114.00,$12105.00,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$307.50,$193.50,91,
99,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15857.25,15840.50,3/15/2021 2:31:00 PM,3/15/2021 3:21:00 PM,ScaleInLong,Stop loss,($100.50),$12004.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.50,$93.00,$193.50,51,
100,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16025.75,16106.00,3/16/2021 9:35:00 AM,3/16/2021 11:40:00 AM,FileLong,Stop loss,$481.50,$12486.00,$0.00,$0.00,$0.00,$0.00,$0.00,$153.00,$655.50,$174.00,126,
101,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16090.25,16106.00,3/16/2021 10:11:00 AM,3/16/2021 11:40:00 AM,ScaleInLong,Stop loss,$94.50,$12580.50,$0.00,$0.00,$0.00,$0.00,$0.00,$114.00,$268.50,$174.00,90,
102,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16115.25,16106.00,3/16/2021 10:36:00 AM,3/16/2021 11:40:00 AM,ScaleInLong,Stop loss,($55.50),$12525.00,$0.00,$0.00,$0.00,$0.00,$0.00,$93.00,$118.50,$174.00,65,
103,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16066.00,15956.75,3/16/2021 12:17:00 PM,3/16/2021 2:28:00 PM,FileShort,Profit target,$655.50,$13180.50,$0.00,$0.00,$0.00,$0.00,$0.00,$144.00,$655.50,$0.00,132,
104,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16047.50,15956.75,3/16/2021 1:36:00 PM,3/16/2021 2:28:00 PM,ScaleInShort,Profit target,$544.50,$13725.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$544.50,$0.00,53,
105,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15800.50,15921.75,3/22/2021 9:32:00 AM,3/22/2021 11:12:00 AM,FileLong,Profit target,$727.50,$14452.50,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$727.50,$0.00,101,
106,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15866.50,15921.75,3/22/2021 10:31:00 AM,3/22/2021 11:12:00 AM,ScaleInLong,Profit target,$331.50,$14784.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$331.50,$0.00,42,
107,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15898.50,15921.75,3/22/2021 10:51:00 AM,3/22/2021 11:12:00 AM,ScaleInLong,Profit target,$139.50,$14923.50,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$139.50,$0.00,22,
108,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15741.50,15753.00,3/24/2021 1:19:00 PM,3/24/2021 1:21:00 PM,FileShort,RevExitShort,($69.00),$14854.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.00,$28.50,$97.50,3,
109,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15751.00,15747.75,3/24/2021 1:22:00 PM,3/24/2021 2:31:00 PM,FileLong,Stop loss,($19.50),$14835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$99.00,$288.00,$307.50,70,
110,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15794.50,15747.75,3/24/2021 2:01:00 PM,3/24/2021 2:31:00 PM,ScaleInLong,Stop loss,($280.50),$14554.50,$0.00,$0.00,$0.00,$0.00,$0.00,$280.50,$27.00,$307.50,31,
111,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15479.25,15497.50,3/25/2021 11:28:00 AM,3/25/2021 11:29:00 AM,FileShort,RevExitShort,($109.50),$14445.00,$0.00,$0.00,$0.00,$0.00,$0.00,$169.50,$6.00,$115.50,2,
112,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15502.50,15588.50,3/25/2021 11:30:00 AM,3/25/2021 12:38:00 PM,FileLong,Stop loss,$516.00,$14961.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$711.00,$195.00,69,
113,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15549.75,15588.50,3/25/2021 12:01:00 PM,3/25/2021 12:38:00 PM,ScaleInLong,Stop loss,$232.50,$15193.50,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$427.50,$195.00,38,
114,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15615.25,15588.50,3/25/2021 12:31:00 PM,3/25/2021 12:38:00 PM,ScaleInLong,Stop loss,($160.50),$15033.00,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$34.50,$195.00,8,
115,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15706.50,15699.50,3/29/2021 10:03:00 AM,3/29/2021 11:01:00 AM,FileLong,Stop loss,($42.00),$14991.00,$0.00,$0.00,$0.00,$0.00,$0.00,$255.00,$288.00,$330.00,59,
116,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15742.50,15699.50,3/29/2021 10:46:00 AM,3/29/2021 11:01:00 AM,ScaleInLong,Stop loss,($258.00),$14733.00,$0.00,$0.00,$0.00,$0.00,$0.00,$258.00,$33.00,$291.00,16,
117,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15670.00,15700.25,3/30/2021 9:46:00 AM,3/30/2021 12:00:00 PM,FileLong,Stop loss,$181.50,$14914.50,$0.00,$0.00,$0.00,$0.00,$0.00,$273.00,$564.00,$382.50,135,
118,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15723.25,15700.25,3/30/2021 11:11:00 AM,3/30/2021 12:00:00 PM,ScaleInLong,Stop loss,($138.00),$14776.50,$0.00,$0.00,$0.00,$0.00,$0.00,$138.00,$244.50,$382.50,50,
119,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15757.75,15700.25,3/30/2021 11:41:00 AM,3/30/2021 12:00:00 PM,ScaleInLong,Stop loss,($345.00),$14431.50,$0.00,$0.00,$0.00,$0.00,$0.00,$345.00,$37.50,$382.50,20,
120,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15832.75,15962.00,3/31/2021 9:37:00 AM,3/31/2021 10:41:00 AM,FileLong,Profit target,$775.50,$15207.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$775.50,$0.00,65,
121,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15891.00,15962.00,3/31/2021 9:56:00 AM,3/31/2021 10:41:00 AM,ScaleInLong,Profit target,$426.00,$15633.00,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$426.00,$0.00,46,
122,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16729.50,16749.25,4/13/2021 9:33:00 AM,4/13/2021 11:19:00 AM,FileLong,RevExitLong,$118.50,$15751.50,$0.00,$0.00,$0.00,$0.00,$0.00,$69.00,$403.50,$285.00,107,
123,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16755.00,16805.00,4/13/2021 11:20:00 AM,4/13/2021 2:36:00 PM,FileShort,Stop loss,($300.00),$15451.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$139.50,$439.50,197,
124,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16800.75,16869.00,4/15/2021 9:34:00 AM,4/15/2021 3:56:00 PM,FileLong,TimeExitLong,$409.50,$15861.00,$0.00,$0.00,$0.00,$0.00,$0.00,$127.50,$487.50,$78.00,383,
125,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16812.50,16869.00,4/15/2021 12:21:00 PM,4/15/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$339.00,$16200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.00,$417.00,$78.00,216,
126,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16854.25,16869.00,4/15/2021 12:46:00 PM,4/15/2021 3:56:00 PM,ScaleInLong,TimeExitLong,$88.50,$16288.50,$0.00,$0.00,$0.00,$0.00,$0.00,$171.00,$166.50,$78.00,191,
127,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16660.25,16759.50,4/23/2021 9:33:00 AM,4/23/2021 11:26:00 AM,FileLong,Profit target,$595.50,$16884.00,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$595.50,$0.00,114,
128,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16699.25,16759.50,4/23/2021 10:16:00 AM,4/23/2021 11:26:00 AM,ScaleInLong,Profit target,$361.50,$17245.50,$0.00,$0.00,$0.00,$0.00,$0.00,$159.00,$361.50,$0.00,71,
129,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16719.25,16759.50,4/23/2021 11:01:00 AM,4/23/2021 11:26:00 AM,ScaleInLong,Profit target,$241.50,$17487.00,$0.00,$0.00,$0.00,$0.00,$0.00,$57.00,$241.50,$0.00,26,
130,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16710.75,16719.00,5/3/2021 9:41:00 AM,5/3/2021 10:52:00 AM,FileLong,Stop loss,$49.50,$17536.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.00,$507.00,$457.50,72,
131,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16777.25,16719.00,5/3/2021 10:16:00 AM,5/3/2021 10:52:00 AM,ScaleInLong,Stop loss,($349.50),$17187.00,$0.00,$0.00,$0.00,$0.00,$0.00,$349.50,$108.00,$457.50,37,
132,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16637.00,16630.00,5/3/2021 11:30:00 AM,5/3/2021 3:56:00 PM,FileShort,TimeExitShort,$42.00,$17229.00,$0.00,$0.00,$0.00,$0.00,$0.00,$208.50,$106.50,$64.50,267,
133,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16407.25,16433.25,5/5/2021 10:07:00 AM,5/5/2021 12:40:00 PM,FileLong,Stop loss,$156.00,$17385.00,$0.00,$0.00,$0.00,$0.00,$0.00,$183.00,$432.00,$276.00,154,
134,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16466.25,16433.25,5/5/2021 11:06:00 AM,5/5/2021 12:40:00 PM,ScaleInLong,Stop loss,($198.00),$17187.00,$0.00,$0.00,$0.00,$0.00,$0.00,$256.50,$78.00,$276.00,95,
135,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16476.25,16433.25,5/5/2021 12:06:00 PM,5/5/2021 12:40:00 PM,ScaleInLong,Stop loss,($258.00),$16929.00,$0.00,$0.00,$0.00,$0.00,$0.00,$258.00,$13.50,$271.50,35,
136,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16282.25,16323.25,5/6/2021 10:02:00 AM,5/6/2021 10:42:00 AM,FileShort,RevExitShort,($246.00),$16683.00,$0.00,$0.00,$0.00,$0.00,$0.00,$262.50,$273.00,$519.00,41,
137,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16331.50,16281.50,5/6/2021 10:43:00 AM,5/6/2021 11:07:00 AM,FileLong,Stop loss,($300.00),$16383.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$19.50,$319.50,25,
138,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16579.00,16529.00,5/7/2021 9:39:00 AM,5/7/2021 9:42:00 AM,FileLong,Stop loss,($300.00),$16083.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$27.00,$327.00,4,
139,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16619.75,16641.25,5/7/2021 10:13:00 AM,5/7/2021 11:15:00 AM,FileShort,Stop loss,($129.00),$15954.00,$0.00,$0.00,$0.00,$0.00,$0.00,$231.00,$150.00,$279.00,63,
140,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16612.75,16641.25,5/7/2021 10:51:00 AM,5/7/2021 11:15:00 AM,ScaleInShort,Stop loss,($171.00),$15783.00,$0.00,$0.00,$0.00,$0.00,$0.00,$171.00,$108.00,$279.00,25,
141,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16421.25,16371.25,5/10/2021 9:37:00 AM,5/10/2021 9:55:00 AM,FileLong,Stop loss,($300.00),$15483.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$16.50,$316.50,19,
142,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16008.25,15958.25,5/13/2021 9:33:00 AM,5/13/2021 9:42:00 AM,FileLong,Stop loss,($300.00),$15183.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$49.50,$349.50,10,
143,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16040.00,15907.50,5/13/2021 10:05:00 AM,5/13/2021 11:46:00 AM,FileShort,Profit target,$795.00,$15978.00,$0.00,$0.00,$0.00,$0.00,$0.00,$196.50,$795.00,$0.00,102,
144,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15975.00,15907.50,5/13/2021 11:16:00 AM,5/13/2021 11:46:00 AM,ScaleInShort,Profit target,$405.00,$16383.00,$0.00,$0.00,$0.00,$0.00,$0.00,$66.00,$405.00,$0.00,31,
145,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16082.75,16235.25,5/14/2021 9:42:00 AM,5/14/2021 2:31:00 PM,FileLong,Profit target,$915.00,$17298.00,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$915.00,$0.00,290,
146,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16206.50,16235.25,5/14/2021 12:16:00 PM,5/14/2021 2:31:00 PM,ScaleInLong,Profit target,$172.50,$17470.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.50,$172.50,$0.00,136,
147,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16216.75,16235.25,5/14/2021 2:01:00 PM,5/14/2021 2:31:00 PM,ScaleInLong,Profit target,$111.00,$17581.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$111.00,$0.00,31,
148,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16104.25,16104.50,5/17/2021 10:05:00 AM,5/17/2021 11:11:00 AM,FileLong,Stop loss,$1.50,$17583.00,$0.00,$0.00,$0.00,$0.00,$0.00,$111.00,$430.50,$429.00,67,
149,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16154.75,16104.50,5/17/2021 10:26:00 AM,5/17/2021 11:11:00 AM,ScaleInLong,Stop loss,($301.50),$17281.50,$0.00,$0.00,$0.00,$0.00,$0.00,$301.50,$127.50,$429.00,46,
150,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16089.75,16039.75,5/17/2021 12:04:00 PM,5/17/2021 1:42:00 PM,FileLong,Stop loss,($300.00),$16981.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$154.50,$454.50,99,
151,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16206.75,16156.75,5/18/2021 9:41:00 AM,5/18/2021 9:51:00 AM,FileLong,Stop loss,($300.00),$16681.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$10.50,$310.50,11,
152,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16230.25,16140.25,5/18/2021 10:31:00 AM,5/18/2021 2:35:00 PM,FileShort,Profit target,$540.00,$17221.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.00,$540.00,$0.00,245,
153,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16191.25,16140.25,5/18/2021 11:36:00 AM,5/18/2021 2:35:00 PM,ScaleInShort,Profit target,$306.00,$17527.50,$0.00,$0.00,$0.00,$0.00,$0.00,$190.50,$306.00,$0.00,180,
154,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16199.00,16140.25,5/18/2021 1:06:00 PM,5/18/2021 2:35:00 PM,ScaleInShort,Profit target,$352.50,$17880.00,$0.00,$0.00,$0.00,$0.00,$0.00,$105.00,$352.50,$0.00,90,
155,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16166.75,16287.00,5/20/2021 9:33:00 AM,5/20/2021 10:46:00 AM,FileLong,Profit target,$721.50,$18601.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$721.50,$0.00,74,
156,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16232.75,16287.00,5/20/2021 9:51:00 AM,5/20/2021 10:46:00 AM,ScaleInLong,Profit target,$325.50,$18927.00,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$325.50,$0.00,56,
157,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16261.25,16287.00,5/20/2021 10:26:00 AM,5/20/2021 10:46:00 AM,ScaleInLong,Profit target,$154.50,$19081.50,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$154.50,$0.00,21,
158,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16330.00,16279.50,5/21/2021 10:21:00 AM,5/21/2021 12:31:00 PM,FileShort,Stop loss,$303.00,$19384.50,$0.00,$0.00,$0.00,$0.00,$0.00,$154.50,$462.00,$159.00,131,
159,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16303.25,16279.50,5/21/2021 10:51:00 AM,5/21/2021 12:31:00 PM,ScaleInShort,Stop loss,$142.50,$19527.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.00,$301.50,$159.00,101,
160,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16284.50,16279.50,5/21/2021 11:51:00 AM,5/21/2021 12:31:00 PM,ScaleInShort,Stop loss,$30.00,$19557.00,$0.00,$0.00,$0.00,$0.00,$0.00,$94.50,$189.00,$159.00,41,
161,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16375.25,16498.75,5/24/2021 9:34:00 AM,5/24/2021 11:18:00 AM,FileLong,Profit target,$741.00,$20298.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$741.00,$0.00,105,
162,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16437.50,16498.75,5/24/2021 10:06:00 AM,5/24/2021 11:18:00 AM,ScaleInLong,Profit target,$367.50,$20665.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$367.50,$0.00,73,
163,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16483.25,16498.75,5/24/2021 10:26:00 AM,5/24/2021 11:18:00 AM,ScaleInLong,Profit target,$93.00,$20758.50,$0.00,$0.00,$0.00,$0.00,$0.00,$58.50,$93.00,$0.00,53,
164,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16492.50,16510.75,5/25/2021 10:37:00 AM,5/25/2021 1:39:00 PM,FileShort,Stop loss,($109.50),$20649.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.50,$229.50,$339.00,183,
165,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16479.00,16510.75,5/25/2021 12:51:00 PM,5/25/2021 1:39:00 PM,ScaleInShort,Stop loss,($190.50),$20458.50,$0.00,$0.00,$0.00,$0.00,$0.00,$190.50,$90.00,$280.50,49,
166,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16548.75,16557.50,5/26/2021 9:32:00 AM,5/26/2021 11:16:00 AM,FileLong,RevExitLong,$52.50,$20511.00,$0.00,$0.00,$0.00,$0.00,$0.00,$270.00,$93.00,$40.50,105,
167,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16551.50,16557.50,5/26/2021 10:36:00 AM,5/26/2021 11:16:00 AM,ScaleInLong,RevExitLong,$36.00,$20547.00,$0.00,$0.00,$0.00,$0.00,$0.00,$76.50,$76.50,$40.50,41,
168,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16561.50,16547.00,5/26/2021 11:17:00 AM,5/26/2021 11:46:00 AM,FileShort,RevExitShort,$87.00,$20634.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25.50,$205.50,$118.50,30,
169,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16532.25,16547.00,5/26/2021 11:36:00 AM,5/26/2021 11:46:00 AM,ScaleInShort,RevExitShort,($88.50),$20545.50,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$1.50,$90.00,11,
170,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16550.50,16562.75,5/26/2021 11:47:00 AM,5/26/2021 12:00:00 PM,FileLong,RevExitLong,$73.50,$20619.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$76.50,$3.00,14,
171,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16561.25,16533.75,5/26/2021 12:01:00 PM,5/26/2021 3:56:00 PM,FileShort,TimeExitShort,$165.00,$20784.00,$0.00,$0.00,$0.00,$0.00,$0.00,$69.00,$226.50,$61.50,236,
172,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16544.25,16533.75,5/26/2021 1:21:00 PM,5/26/2021 3:56:00 PM,ScaleInShort,TimeExitShort,$63.00,$20847.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$124.50,$61.50,156,
173,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16544.25,16533.75,5/26/2021 1:41:00 PM,5/26/2021 3:56:00 PM,ScaleInShort,TimeExitShort,$63.00,$20910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$124.50,$61.50,136,
174,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16554.50,16580.25,5/28/2021 9:33:00 AM,5/28/2021 9:42:00 AM,FileLong,RevExitLong,$154.50,$21064.50,$0.00,$0.00,$0.00,$0.00,$0.00,$66.00,$169.50,$15.00,10,
175,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16579.75,16557.00,5/28/2021 9:43:00 AM,5/28/2021 9:51:00 AM,FileShort,RevExitShort,$136.50,$21201.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$151.50,$15.00,9,
176,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16554.50,16571.25,5/28/2021 9:52:00 AM,5/28/2021 10:00:00 AM,FileLong,RevExitLong,$100.50,$21301.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.50,$115.50,$15.00,9,
177,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16570.75,16564.75,5/28/2021 10:01:00 AM,5/28/2021 10:07:00 AM,FileShort,RevExitShort,$36.00,$21337.50,$0.00,$0.00,$0.00,$0.00,$0.00,$36.00,$103.50,$67.50,7,
178,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16579.50,16572.00,5/28/2021 10:08:00 AM,5/28/2021 10:39:00 AM,FileLong,RevExitLong,($45.00),$21292.50,$0.00,$0.00,$0.00,$0.00,$0.00,$223.50,$4.50,$49.50,32,
179,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16569.25,16572.00,5/28/2021 10:36:00 AM,5/28/2021 10:39:00 AM,FileLong,RevExitLong,$16.50,$21309.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.50,$16.50,$0.00,4,
180,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16570.25,16563.50,5/28/2021 10:40:00 AM,5/28/2021 11:09:00 AM,FileShort,RevExitShort,$40.50,$21349.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$87.00,$46.50,30,
181,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16561.25,16571.50,5/28/2021 11:10:00 AM,5/28/2021 1:31:00 PM,FileLong,RevExitLong,$61.50,$21411.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$298.50,$237.00,142,
182,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16593.00,16571.50,5/28/2021 11:46:00 AM,5/28/2021 1:31:00 PM,ScaleInLong,RevExitLong,($129.00),$21282.00,$0.00,$0.00,$0.00,$0.00,$0.00,$133.50,$108.00,$237.00,106,
183,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16604.50,16571.50,5/28/2021 12:06:00 PM,5/28/2021 1:31:00 PM,ScaleInLong,RevExitLong,($198.00),$21084.00,$0.00,$0.00,$0.00,$0.00,$0.00,$202.50,$39.00,$237.00,86,
184,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16576.50,16542.50,5/28/2021 1:32:00 PM,5/28/2021 3:56:00 PM,FileShort,TimeExitShort,$204.00,$21288.00,$0.00,$0.00,$0.00,$0.00,$0.00,$58.50,$255.00,$51.00,145,
185,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16559.00,16542.50,5/28/2021 1:51:00 PM,5/28/2021 3:56:00 PM,ScaleInShort,TimeExitShort,$99.00,$21387.00,$0.00,$0.00,$0.00,$0.00,$0.00,$163.50,$150.00,$51.00,126,
186,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16565.75,16542.50,5/28/2021 3:16:00 PM,5/28/2021 3:56:00 PM,ScaleInShort,TimeExitShort,$139.50,$21526.50,$0.00,$0.00,$0.00,$0.00,$0.00,$76.50,$190.50,$51.00,41,
187,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16336.75,16362.50,6/3/2021 9:46:00 AM,6/3/2021 10:07:00 AM,FileShort,RevExitShort,($154.50),$21372.00,$0.00,$0.00,$0.00,$0.00,$0.00,$196.50,$160.50,$315.00,22,
188,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16362.00,16380.25,6/3/2021 10:08:00 AM,6/3/2021 12:23:00 PM,FileLong,Stop loss,$109.50,$21481.50,$0.00,$0.00,$0.00,$0.00,$0.00,$205.50,$573.00,$463.50,136,
189,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16426.25,16380.25,6/3/2021 11:01:00 AM,6/3/2021 12:23:00 PM,ScaleInLong,Stop loss,($276.00),$21205.50,$0.00,$0.00,$0.00,$0.00,$0.00,$312.00,$187.50,$463.50,83,
190,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16402.50,16380.25,6/3/2021 12:06:00 PM,6/3/2021 12:23:00 PM,ScaleInLong,Stop loss,($133.50),$21072.00,$0.00,$0.00,$0.00,$0.00,$0.00,$133.50,$87.00,$220.50,18,
191,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16486.25,16607.25,6/4/2021 9:33:00 AM,6/4/2021 11:21:00 AM,FileLong,Profit target,$726.00,$21798.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.50,$726.00,$0.00,109,
192,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16539.25,16607.25,6/4/2021 9:51:00 AM,6/4/2021 11:21:00 AM,ScaleInLong,Profit target,$408.00,$22206.00,$0.00,$0.00,$0.00,$0.00,$0.00,$28.50,$408.00,$0.00,91,
